Calle 3545;574042;684292;546719;328838;142408;815824;112568;265396;317633
Calle 3546;591310;671976;559421;318691;144442;807443;113960;266836;303470
Calle 3547;591696;685910;555755;324909;145373;814454;113439;262296;318815
Calle 3548;583967;679268;547913;318737;146307;810500;114186;264376;309851
Calle 3549;580808;697106;556093;331671;143974;831806;112019;267423;315369
Calle 3550;584457;665190;552537;312698;145871;820450;112479;264306;314616
Calle 3551;596152;673265;550630;320545;140274;820420;110175;266102;316701
Calle 3552;577488;674172;561110;321382;142867;832095;112773;262744;313828
Calle 3553;585770;667977;553864;324290;144070;821012;112261;266289;314977
Calle 3554;592307;687479;557290;314840;144203;819281;111636;268352;315210
Calle 3555;590756;667261;548539;321467;142567;795890;113983;272429;314353
Calle 3556;584682;671888;549252;321497;145287;796996;114226;263186;318374
Calle 3557;583506;676992;565908;324353;142551;798015;112973;266758;317266
Calle 3558;578457;677824;550743;322149;143719;827682;113957;265897;311570
Calle 3559;584807;667711;549473;318070;141984;823214;114084;263540;312414
Calle 3560;581027;683555;554271;320888;144912;814667;113436;264966;315412
Calle 3561;588162;674220;549584;332300;140763;826627;110934;267375;315933
Calle 3562;578391;685568;549543;326336;143997;821577;113227;270251;318780
Calle 3563;576061;687114;552544;319722;143763;831195;112175;267359;313198
Calle 3564;584868;680953;538392;321791;143279;802495;113290;268118;315669
Calle 3565;575186;677271;549353;321141;142642;816272;110928;268767;307362
Calle 3566;582519;669968;551115;332143;144578;830318;113127;270043;317217
Calle 3567;587205;683669;545481;321753;142242;817943;111733;270906;315406
Calle 3568;572725;684617;555673;329379;145536;810952;113335;274580;311414
Calle 3569;589270;673306;548542;317533;142755;809884;111411;272671;311045
Calle 3570;587174;667682;573085;322792;145155;827333;113151;266124;312642
Calle 3571;579162;685547;552669;324500;142349;811352;113179;263892;315608
Calle 3572;582491;667693;555973;322697;141420;819111;112703;269322;314173
Calle 3573;582793;672064;556203;320329;143693;815916;114582;271634;325363
Calle 3574;592179;679720;560218;316885;143895;802130;111807;272679;314586
Calle 3575;593489;683718;536407;327891;142421;792864;112214;272238;322105
Calle 3576;584848;687880;531254;327800;141290;816264;111136;265671;310964
Calle 3577;576072;677928;552359;325938;144660;791745;111071;270554;316764
Calle 3578;592007;690338;543853;317999;141601;820138;111936;266771;317559
Calle 3579;583730;669077;549295;319939;141080;825749;114973;269210;312189
Calle 3580;575861;682083;542149;317194;143319;800769;110518;267568;317693
Calle 3581;583195;688595;559447;321278;140970;812870;111927;266197;316300
Calle 3582;580943;688735;560618;324204;143136;806508;112344;264007;307492
Calle 3583;587003;677692;547504;323532;141770;817687;112953;267169;313874
Calle 3584;577850;688028;557946;319847;146253;820269;112377;272329;307729
Calle 3585;587654;688144;549812;326127;143804;808770;110752;263996;317396
Calle 3586;579416;677156;545440;322379;144715;813552;111021;267945;313495
Calle 3587;588011;669989;555706;323426;145851;806361;110586;265361;310829
Calle 3588;580516;669633;551120;322752;146058;824195;113186;265629;313363
Calle 3589;584211;693589;554147;328539;145215;833545;115182;264884;309201
Calle 3590;592569;673687;553471;321145;145871;804547;112834;277726;317638
Calle 3591;589904;687306;551624;325221;144516;794401;112732;271729;312482
Calle 3592;597879;663923;545118;322967;143531;823401;112191;264339;311864
Calle 3593;577281;661351;545293;326055;145334;820877;112912;265210;320178
Calle 3594;584111;683140;557525;317644;145630;834952;111073;265811;321329
Calle 3595;578923;684536;552502;320382;142845;828189;111501;268282;310385
Calle 3596;567505;685354;550743;319339;139754;823183;111182;265261;309780
Calle 3597;583755;680979;560160;325098;145374;818780;113684;267974;312970
Calle 3598;572225;681626;564884;314970;144568;810498;112520;265827;316086
Calle 3599;590961;681010;540511;319996;145040;820916;110236;269102;314642
Calle 3600;577461;678280;548305;321767;140074;819115;112665;270393;312501
Calle 3601;577725;682668;547807;325466;145729;815015;109006;269456;314823
Calle 3602;586633;678634;549816;317966;146370;800366;112094;269030;306085
Calle 3603;585243;675666;558827;325932;143364;813067;111839;274780;325533
Calle 3604;587298;694764;561239;323593;144937;800261;111795;264021;315453
Calle 3605;585646;692214;553383;323384;143108;815303;113352;268928;314992
Calle 3606;593822;661064;551576;317246;144693;789259;113258;266363;313443
Calle 3607;585663;667331;550851;316095;143336;813322;111621;266420;314387
Calle 3608;574275;669990;550288;326420;142670;838865;112974;269922;315675
Calle 3609;581105;683356;555411;318170;146223;820031;114161;265838;315896
Calle 3610;594026;685114;553186;327308;142403;817987;110673;264108;308144
Calle 3611;588287;676939;547751;328210;144876;789801;111035;260642;312962
Calle 3612;579728;695430;555226;318390;143728;808815;113557;262340;312388
Calle 3613;580777;675073;544985;320540;142473;835861;113534;266935;315137
Calle 3614;579953;674823;563707;320259;145073;820150;112436;271686;316351
Calle 3615;584765;670758;548617;329295;145563;824983;114583;267996;318005
Calle 3616;581007;674073;555220;321975;146714;803633;110672;266388;306702
Calle 3617;583455;685484;551778;325481;143595;818343;111283;261663;317481
Calle 3618;594169;673422;556420;331397;140104;827884;112719;269249;310429
Calle 3619;587697;670697;555296;323720;146196;815100;111835;262458;308952
Calle 3620;585795;687236;546671;323469;143544;816337;111901;263288;316922
Calle 3621;588442;678975;549012;328054;141744;819135;110828;261781;312296
Calle 3622;593895;682587;544277;323684;146058;811717;111883;265917;317725
Calle 3623;584081;682477;563576;325732;146289;816541;112441;266937;314502
Calle 3624;579027;668577;547839;322794;144618;833549;113688;265952;311048
Calle 3625;581178;678263;556864;320791;143680;807653;112511;267942;318502
Calle 3626;590156;692108;562297;323640;145392;807139;112995;266580;316603
Calle 3627;587753;677764;561047;328243;144697;822691;112578;264865;311681
Calle 3628;584846;688001;547006;324344;143563;825602;110173;266655;315660
Calle 3629;578159;689557;546677;314030;143721;811838;111181;272201;311490
Calle 3630;591872;677890;549311;328384;139529;805661;114422;265454;321416
Calle 3631;579788;677251;549888;324350;145197;829289;113273;270331;315796
Calle 3632;587580;669411;548025;320035;142575;806101;110964;270997;311622
Calle 3633;584545;685441;550348;324453;144757;807320;112806;267421;308628
Calle 3634;585020;678588;552846;318516;144974;805140;110408;266496;312597
Calle 3635;579631;682607;552970;328076;147404;819709;113495;266412;320703
Calle 3636;587507;661362;559024;328046;142038;811445;110898;270058;317604
Calle 3637;569954;665551;559090;324139;145013;805004;110441;274760;318144
Calle 3638;581864;684592;551046;314519;140635;813385;113738;267258;313010
Calle 3639;573638;682684;550759;320640;144856;814950;112808;266463;315167
Calle 3640;587276;677467;560445;320440;147158;807817;111298;268648;323874
Calle 3641;600717;674217;541898;323512;143753;816184;114188;268725;311470
Calle 3642;595792;676280;551331;317953;142252;820549;113905;267280;313863
Calle 3643;581154;677656;554826;320719;146069;827688;109869;265584;315784
Calle 3644;579552;671925;557914;325794;144466;816765;112106;268994;318380
Calle 3645;579446;678751;533272;324813;140052;822483;109974;263303;324830
Calle 3646;579186;667925;557772;323585;145486;832969;111112;268458;312244
Calle 3647;587234;685226;543851;318882;145675;811017;110562;269660;314902
Calle 3648;576052;682545;541116;324171;143376;809744;111998;267683;314615
Calle 3649;584560;675499;545429;319068;143552;808289;112470;260979;315450
Calle 3650;581718;683435;558791;319942;142822;827163;112318;268888;314117
Calle 3651;582605;684196;560295;329062;141679;820136;110299;274639;311391
Calle 3652;581263;688619;561272;323761;144011;822760;110516;271991;313940
Calle 3653;583073;676575;559680;319252;145512;815562;112524;267607;314821
Calle 3654;585397;679914;540458;323676;144535;808688;112808;261606;320603
Calle 3655;590818;685780;547449;325666;143348;835733;109823;263649;318743
Calle 3656;591417;695479;558896;321606;144709;816199;112596;264072;309786
Calle 3657;574458;683860;546382;319348;145780;824400;112419;263345;318798
Calle 3658;575756;677571;553004;324774;143013;809569;113261;264858;311825
Calle 3659;587369;680848;548486;323453;146314;816055;111305;263849;313635
Calle 3660;582669;688513;553482;317085;143089;794527;110158;269083;319806
Calle 3661;601888;676296;550973;327054;143097;833160;113956;266264;317068
Calle 3662;585963;679590;546377;327440;141968;828040;110903;271477;315775
Calle 3663;580623;670112;551811;325382;141459;816710;110663;267956;311200
Calle 3664;588822;670410;549479;323139;143799;801317;114972;268321;317019
Calle 3665;588862;681879;555734;321674;142756;826599;111624;271380;314857
Calle 3666;582756;676499;543196;324639;145376;813770;114227;270609;312578
Calle 3667;587682;688953;551833;324289;144044;811840;113755;268326;312715
Calle 3668;575773;690758;556581;317467;143461;813310;113632;269547;314326
Calle 3669;590100;677679;560379;328680;144669;814123;110735;268289;315118
Calle 3670;593081;670028;550223;314320;144389;815178;114181;269615;316062
Calle 3671;586962;688253;547371;324810;140980;823641;112460;269189;318332
Calle 3672;574015;664918;549459;321821;143496;808949;113925;267848;315136
Calle 3673;591033;683590;556173;320072;142618;814708;114378;270181;313550
Calle 3674;584867;676674;545420;320355;144304;802373;111719;267514;314463
Calle 3675;591830;674945;558912;326358;144255;807145;112524;265115;310557
Calle 3676;598980;666653;543100;327504;142531;835596;112828;263662;320595
Calle 3677;582119;679584;547963;322954;144252;835929;110080;272156;317093
Calle 3678;587068;682747;556470;319555;146260;819640;111009;267995;313490
Calle 3679;578719;689482;550136;326199;143897;823360;113120;271074;320097
Calle 3680;583708;681293;559308;317794;142843;827097;112245;270809;315610
Calle 3681;594436;676252;544547;319921;143181;816476;111727;268677;313861
Calle 3682;593633;670861;543005;323002;141913;808017;112497;262717;310578
Calle 3683;574438;677867;553392;321862;139607;826771;111024;265046;312743
Calle 3684;574448;675992;537442;327444;145173;826558;113067;267741;314788
Calle 3685;587191;689680;547997;326094;144054;828547;111263;266913;313277
Calle 3686;587861;672637;552038;332746;143807;817024;110634;262183;317180
Calle 3687;587815;676174;564417;321245;145221;825141;113027;267014;312873
Calle 3688;580023;677974;552528;325430;143495;801725;115668;265147;313989
Calle 3689;580403;675680;547782;319503;147324;819499;111479;266334;307987
Calle 3690;586547;685879;555960;321108;143361;812533;111458;269095;308904
Calle 3691;582639;678188;549201;323496;145949;809370;116565;270355;307924
Calle 3692;592423;679121;554096;322360;144323;809378;112168;267016;318286
Calle 3693;584942;674389;548238;322977;142501;832362;111737;270535;311200
Calle 3694;586556;671904;560267;326529;144518;814515;110590;263894;312531
Calle 3695;575258;684488;551319;321635;147671;805273;113280;264834;318648
Calle 3696;576893;683672;544560;328003;142709;817939;113171;269912;311709
Calle 3697;582839;677116;559467;319498;145270;833444;112139;265264;307977
Calle 3698;591674;678065;556238;327436;144286;800396;111069;274849;317066
Calle 3699;579580;687590;562786;325001;143024;818280;111803;267059;313813
Calle 3700;578856;677185;556068;320708;142501;820203;111503;266373;308013
Calle 3701;583109;660228;558276;321959;143383;802064;111800;266656;308778
Calle 3702;580493;665744;550586;323661;142426;811366;112907;268026;325035
Calle 3703;572732;682219;553112;322152;143018;804223;110927;262495;320975
Calle 3704;594766;671788;554100;319298;143412;814345;111124;266431;314363
Calle 3705;593850;681616;551203;318932;144946;803970;111823;270289;320272
Calle 3706;583877;680948;555238;324505;144531;819661;114521;264785;310029
Calle 3707;572382;672595;562022;325708;143716;820689;114742;269193;317329
Calle 3708;589877;688851;541373;319035;144477;807380;111891;272140;317760
Calle 3709;586805;675575;557116;318367;142439;809878;112368;267287;308126
Calle 3710;581437;670591;540594;327447;142974;811335;110795;270163;317337
Calle 3711;582166;682834;547563;325834;143402;834886;111448;271519;309254
Calle 3712;575776;675886;556424;322319;144311;814279;111639;263884;319362
Calle 3713;588113;688472;557933;326332;143198;814466;110921;269128;312638
Calle 3714;581879;678922;559028;320523;143768;809506;114032;271305;310680
Calle 3715;589900;674350;548924;321770;143358;815131;112703;271507;313893
Calle 3716;576976;678046;541692;317491;142865;809146;114554;267499;317728
Calle 3717;584210;668626;563658;319804;142778;813547;111637;265187;311183
Calle 3718;590974;688513;559661;326302;143377;807734;113444;268508;313293
Calle 3719;578831;669674;543733;323318;144435;819752;112129;267225;314503
Calle 3720;579603;668051;547284;324886;144997;819266;113296;268744;305572
Calle 3721;576039;680633;556310;327337;145005;807243;111709;268697;307612
Calle 3722;581981;695595;560631;327483;144659;812379;114684;266993;317842
Calle 3723;594525;675890;552173;317378;142270;810089;112764;263017;313001
Calle 3724;591841;686879;553287;318624;146688;825613;115026;271963;316625
Calle 3725;595980;692870;559782;317218;145793;811043;110392;269489;309522
Calle 3726;586418;680696;558054;327783;144324;822527;112635;268824;312468
Calle 3727;590845;663393;555635;321324;141377;826913;113256;267797;312870
Calle 3728;579084;678720;552370;320915;144787;798256;110649;263890;308343
Calle 3729;574274;702655;557679;325654;143494;809999;112721;265066;314073
Calle 3730;591522;677316;547691;316103;144692;827123;114747;268108;316256
Calle 3731;576686;686693;556449;325701;145661;816493;111980;270206;312586
Calle 3732;565487;680780;555867;317612;143900;826392;113528;269166;311867
Calle 3733;591827;667334;555177;320741;143236;805246;114356;271517;311216
Calle 3734;593270;677852;548821;318348;142588;816518;112563;264149;317884
Calle 3735;591983;683362;553498;323452;141338;807609;112183;270139;316884
Calle 3736;576073;690582;556008;322451;145567;807676;110823;269622;317745
Calle 3737;580163;688140;538173;326790;143492;809049;114098;270869;316993
Calle 3738;593441;676771;560260;317844;145004;802162;112548;264270;313703
Calle 3739;584882;668963;551635;324900;144016;828919;111967;264546;317842
Calle 3740;581937;683571;549447;325287;144921;825398;113350;266749;316663
Calle 3741;590961;685031;565026;322501;145492;805754;111999;271173;314507
Calle 3742;592856;685221;560451;328003;145476;810319;110747;267284;305005
Calle 3743;592135;670904;561837;322063;145266;825480;113495;271540;321293
Calle 3744;592878;663468;560568;326656;144534;831895;111285;267171;314711
Calle 3745;581296;666487;550312;328195;143858;811596;112317;267400;319111
Calle 3746;586653;668436;550935;326007;144255;815951;110506;271081;317801
Calle 3747;579898;682345;554245;327869;141270;807726;112330;265352;314808
Calle 3748;592257;689419;557896;326479;143826;797467;113975;268153;317639
Calle 3749;579091;680175;572961;324859;144092;803310;111811;271113;311465
Calle 3750;585247;676827;553100;326307;143725;805367;113844;269952;319371
Calle 3751;590878;688560;553469;320818;143830;806176;112384;272578;314110
Calle 3752;575649;676620;554480;320947;142898;812883;113614;265350;314593
Calle 3753;580486;678463;552003;331851;143321;816497;114206;266632;313836
Calle 3754;588688;683894;545310;326717;141999;815889;112121;268645;316446
Calle 3755;585528;691854;551516;314703;143818;821385;111720;271739;311283
Calle 3756;587851;666114;548708;325957;147085;821620;111514;272653;316300
Calle 3757;588644;685678;553454;321428;145091;830357;110703;264247;308353
Calle 3758;600205;672902;552835;321057;144679;812572;111829;265602;305624
Calle 3759;572504;686466;547888;312930;147698;818136;110240;264254;312438
Calle 3760;583615;682613;551270;320363;143546;823856;112469;266541;317891
Calle 3761;596130;676273;555114;316847;141171;816491;111465;267715;312113
Calle 3762;586337;684881;554658;322393;144809;825477;114465;265657;306624
Calle 3763;567864;686822;553673;319927;144454;800646;112274;269533;312607
Calle 3764;572344;678721;557844;317908;144735;794404;112135;265708;316839
Calle 3765;577978;675180;540526;329097;141526;807357;112030;262532;313346
Calle 3766;566311;680115;552670;317603;144087;798357;112798;264662;320714
Calle 3767;586395;682461;552256;321675;140427;807490;112735;266145;315960
Calle 3768;592601;685274;558411;330517;143059;806944;113700;271874;318181
Calle 3769;589856;680069;559003;322793;141048;824641;111896;270537;315413
Calle 3770;596625;694395;551065;323628;143336;804708;113552;270180;318472
Calle 3771;573973;672053;558497;318556;144231;805716;111666;267995;313425
Calle 3772;576284;684950;546526;327122;141099;817391;112877;276488;320520
Calle 3773;579294;677350;551991;320030;144563;813925;110681;268576;315426
Calle 3774;585857;681297;559529;322508;141158;806801;112744;265048;320307
Calle 3775;583151;672208;554070;322404;143187;816372;113161;262565;310547
Calle 3776;584296;684410;542066;319916;141243;824168;114657;263391;314247
Calle 3777;587153;683431;568176;320539;145365;820267;114080;272965;318353
Calle 3778;585081;675181;548265;325797;145984;813604;113052;269313;311851
Calle 3779;588147;665726;550281;321224;143351;814710;110852;272360;316783
Calle 3780;588690;667830;558878;328393;145680;816622;111958;267286;322793
Calle 3781;586582;686915;551379;321291;143794;824213;112822;272712;312425
Calle 3782;587439;685248;551197;324451;144967;820634;113557;268335;319149
Calle 3783;579546;672642;555019;320978;142648;817151;113779;262845;318123
Calle 3784;583376;677565;551385;324180;145204;811867;112689;268566;309374
Calle 3785;582475;666671;551256;326478;143291;830732;114884;262125;311377
Calle 3786;566282;679860;543932;327818;143284;814712;113670;265400;316049
Calle 3787;575688;683266;564731;320490;148765;789751;113690;267701;313149
Calle 3788;586945;678368;571623;321824;142949;817917;110584;273942;312474
Calle 3789;596213;693567;552491;323507;145068;809607;111666;266976;317577
Calle 3790;584263;678022;547218;322077;144351;834417;112242;266055;316037
Calle 3791;580366;684697;548124;326854;146007;827824;110267;263384;320830
Calle 3792;586924;687158;554244;324251;145960;814049;113010;265395;313403
Calle 3793;586733;679459;543503;320273;144074;808095;114042;266776;317705
Calle 3794;579405;669992;556224;322797;142658;798963;112715;271083;314532
Calle 3795;591138;663457;551092;325606;144112;808789;111204;271036;317323
Calle 3796;587474;672604;553314;329045;143050;820481;113789;268322;316794
Calle 3797;592504;683540;554205;322273;141540;819321;111603;274679;315640
Calle 3798;601239;663917;556159;324137;144636;815690;112998;261567;311489
Calle 3799;593318;695782;537619;322039;145347;818372;112578;261036;314259
Calle 3800;588373;686715;554874;319161;145171;817178;113538;264478;319049
Calle 3801;586207;684889;542439;325630;141447;803859;111361;259190;315873
Calle 3802;571277;687400;560676;324157;146324;810266;112578;268284;317136
Calle 3803;570504;687389;555912;323892;146436;809610;111316;266154;323453
Calle 3804;573460;667078;565910;322643;141967;812012;111704;264107;315180
Calle 3805;593541;678210;567323;319561;147106;807547;111596;265869;310640
Calle 3806;583963;675613;565539;325212;146414;793335;113317;269219;310310
Calle 3807;588740;675983;542200;327371;147195;817521;111693;268208;313819
Calle 3808;574853;682944;543926;324538;144284;823725;111676;270037;315303
Calle 3809;584245;677517;545434;320174;143358;810798;110690;275664;315601
Calle 3810;597499;691054;545664;328670;145219;819282;112174;269008;307825
Calle 3811;586562;686486;558453;320028;142368;818676;113135;270310;320026
Calle 3812;590544;692368;547680;332368;142886;817278;110134;266957;324908
Calle 3813;585841;679793;549716;316638;147093;806547;111909;269559;320038
Calle 3814;582818;681016;549869;317495;141659;811494;110497;265575;321350
Calle 3815;586119;673514;553440;318900;142966;814552;112322;269478;310296
Calle 3816;571855;671998;538322;323606;144955;827199;111328;267410;320459
Calle 3817;587994;692151;553595;319164;144964;827361;113872;268323;320151
Calle 3818;581781;688304;547278;320114;146140;815304;112055;267300;316851
Calle 3819;581478;688274;556532;317184;145104;820802;110613;272524;316055
Calle 3820;593993;694251;544425;318784;146512;813028;110401;264992;313026
Calle 3821;589640;676459;552284;330784;144174;790803;112626;266287;309868
Calle 3822;587894;683594;550849;320204;143103;816697;109569;270894;310666
Calle 3823;581128;686846;551725;319915;141774;810589;113573;272322;317248
Calle 3824;590801;685146;548155;320775;142162;831862;109723;262194;311931
Calle 3825;587597;687895;544689;321370;142578;816489;113868;264191;312836
Calle 3826;576327;682288;557576;322969;144769;816939;113063;267282;318680
Calle 3827;579062;674762;553315;317841;143262;809089;111629;269367;314079
Calle 3828;590123;671890;550089;320404;144224;812449;111959;270477;318057
Calle 3829;595690;682552;533314;318788;143745;822568;111887;268669;321275
Calle 3830;592593;676476;564610;314078;144881;819608;112566;275684;319367
Calle 3831;584283;678001;560525;319026;141277;810438;108387;264468;319105
Calle 3832;581067;671498;546648;325898;143073;823003;110503;273784;313366
Calle 3833;581337;690042;548664;321489;147933;805822;112416;269186;322108
Calle 3834;582433;680696;543922;318683;143480;806496;111228;270268;312627
Calle 3835;582410;678876;543446;324176;142290;812572;112993;267003;311023
Calle 3836;580840;681087;553418;320479;143543;805092;111513;267572;313677
Calle 3837;594374;682681;565447;319362;142527;820631;111984;267974;307544
Calle 3838;580235;679190;555649;321908;145536;823685;111434;272294;315727
Calle 3839;585400;684004;553974;327540;142821;814786;112100;265064;315376
Calle 3840;581889;691478;560851;323258;144456;810757;115128;266183;311931
Calle 3841;581784;689174;552359;319573;144869;833500;112253;266075;319406
Calle 3842;575694;683541;544947;323847;141110;808396;112248;266850;312274
Calle 3843;595911;681795;547275;322479;143801;799075;112549;267144;321287
Calle 3844;598024;678325;563272;328750;144295;816519;111634;264110;318522
Calle 3845;577866;689935;549132;321291;142941;820158;109363;265606;315902
Calle 3846;580002;682969;549538;314953;141923;815180;111754;273516;313249
Calle 3847;576689;677023;552613;322088;144815;816620;114158;264189;310689
Calle 3848;595271;677025;546849;317969;144381;813633;111687;268494;319288
Calle 3849;599502;675594;545315;325256;144190;839128;113928;264471;319041
Calle 3850;588888;673136;546902;319575;146099;831858;113559;267525;312392
Calle 3851;578443;684619;549719;316962;145163;804447;110700;266986;310198
Calle 3852;573038;664042;546967;319453;142918;810805;112197;268569;313905
Calle 3853;574914;665116;553734;321656;141800;803304;113124;269664;309129
Calle 3854;585655;676447;562573;315603;142394;827797;113413;267516;316481
Calle 3855;578605;674421;546921;324522;144160;820189;112980;263911;320825
Calle 3856;592753;688233;558457;323404;145964;830421;115068;265478;318671
Calle 3857;585998;678113;545650;322923;147156;823419;114744;265679;312766
Calle 3858;567763;674997;547583;324824;143195;807600;111347;264410;312857
Calle 3859;581238;682574;559166;320585;141749;818710;112485;268004;324265
Calle 3860;582296;679341;553839;321356;139230;824789;113011;269840;314147
Calle 3861;591785;693067;553633;321938;140035;823951;111952;265017;314636
Calle 3862;576512;681603;560114;312744;141104;820004;112241;266323;314112
Calle 3863;584314;672307;545792;323479;142736;826117;113416;264005;315549
Calle 3864;600164;675108;555176;328204;143722;800235;112653;268387;317367
Calle 3865;598967;682843;556582;328677;145103;800256;110344;269200;313807
Calle 3866;578912;692619;554241;317711;142841;809377;113410;258560;313774
Calle 3867;587302;679756;562755;322592;146556;802151;111116;265996;322525
Calle 3868;590715;694824;550694;327093;145975;812320;112383;261654;313750
Calle 3869;590763;687636;561179;327508;146280;813137;111382;267529;313048
Calle 3870;589315;676832;538890;323950;144753;806738;112973;266477;313822
Calle 3871;573729;682950;543460;321039;144613;814526;112588;263490;316249
Calle 3872;589017;670894;553252;328095;145357;819405;112224;265935;313685
Calle 3873;587604;674484;558487;324718;141197;796035;114635;264689;318436
Calle 3874;584958;668272;552364;324167;141979;815313;111138;269804;318505
Calle 3875;583296;682577;557605;325212;141463;816434;112686;270802;322369
Calle 3876;583330;687615;549202;325802;142727;815948;111235;267702;313157
Calle 3877;587675;686065;567419;322033;141542;825441;114860;270645;313714
Calle 3878;571425;677745;546103;324502;144469;823381;114016;273986;312030
Calle 3879;585987;686405;553027;321021;142190;819010;114670;275649;310457
Calle 3880;587346;681192;549467;327712;146419;804786;111728;270445;313261
Calle 3881;584229;678912;552071;318863;141714;822930;111058;268448;317112
Calle 3882;597261;691784;553312;323909;142771;785109;114303;268428;310971
Calle 3883;580641;667823;555348;314446;141717;823840;113283;265455;314399
Calle 3884;595103;678302;556270;326091;143348;811282;111693;265862;308553
Calle 3885;582243;679477;561111;328794;145562;810399;110793;263765;321514
Calle 3886;586509;687069;547905;320783;148493;836282;113243;268366;311786
Calle 3887;593287;673187;555252;316575;144056;812432;109234;271060;310162
Calle 3888;580125;679563;548528;316459;142612;802885;112308;270106;315089
Calle 3889;588629;694552;558197;326318;143653;815747;111255;271981;315490
Calle 3890;582086;675244;545546;322296;142413;827323;111922;269468;318513
Calle 3891;587187;676479;553136;321028;143442;813066;112751;262168;317696
Calle 3892;593240;678402;548423;320438;144555;810041;112962;271258;319076
Calle 3893;589016;678186;543068;321495;144534;801406;111584;265924;313727
Calle 3894;580292;677547;568288;321787;143645;801088;113452;270942;312854
Calle 3895;593208;688382;545464;322068;140953;830709;111891;267886;309561
Calle 3896;584884;685103;567471;323986;145545;813222;113244;275870;317789
Calle 3897;596100;686088;566663;318808;143034;835023;113565;269872;317816
Calle 3898;583722;676329;549936;325526;141880;819197;110987;268413;322569
Calle 3899;581294;661950;553538;329197;142707;819309;114144;263506;313736
Calle 3900;583311;686852;548164;322756;143939;807275;113507;270011;320372
Calle 3901;599419;684901;554787;329445;141446;820955;111602;268672;316748
Calle 3902;591516;683813;556442;320421;142241;822513;111008;263996;315124
Calle 3903;590185;684461;555860;323006;144516;814027;111119;266985;308857
Calle 3904;581244;673071;544222;321921;144841;800635;110838;261959;316029
Calle 3905;589004;666739;561322;327651;144339;812204;111737;267803;308596
Calle 3906;579642;686947;549715;326339;145410;806128;113157;270811;312266
Calle 3907;586237;688669;552416;319920;144888;809142;111667;270492;313616
Calle 3908;592717;685226;542830;324587;145603;808311;112980;272401;315012
Calle 3909;584745;661321;563572;322269;144996;813171;111282;264001;319693
Calle 3910;586931;682390;570324;318415;142855;825710;112011;265964;308411
Calle 3911;591366;672110;548847;318772;145806;800108;111849;267608;318017
Calle 3912;579053;674379;555711;323799;143034;812188;112225;268150;317943
Calle 3913;591530;681259;546530;325402;146457;813772;112897;268089;309466
Calle 3914;590182;680077;553404;319963;143342;823031;112082;273027;313028
Calle 3915;595490;682841;560263;323861;144525;826727;115698;268344;314172
Calle 3916;585837;687619;550408;325633;144821;805720;113749;262519;319303
Calle 3917;586922;681379;552030;320017;141367;822354;110295;269123;319720
Calle 3918;598433;680117;552346;320404;146587;805480;112099;270284;312231
Calle 3919;575621;687604;549961;311206;146817;816379;113935;269420;320254
Calle 3920;573269;682719;546545;314002;141592;825307;113821;273194;309809
Calle 3921;581329;669539;554431;321982;141512;820873;112347;271670;317720
Calle 3922;595370;679807;552551;319466;143504;814943;112045;263971;309045
Calle 3923;586589;672765;556256;323195;142327;831696;110093;264383;317509
Calle 3924;586751;687029;548533;329015;143804;818274;114380;267314;314739
Calle 3925;584969;669769;551386;318253;143040;813369;110917;269459;313209
Calle 3926;584656;677617;546905;318989;141341;797497;111229;266949;315369
Calle 3927;581387;685073;549901;319258;144030;804168;110957;269912;315867
Calle 3928;575269;681811;559371;321775;140855;817461;110963;271761;310358
Calle 3929;598201;673249;560870;323880;140882;808864;111861;266661;323718
Calle 3930;587212;677567;547983;318505;147534;810910;110913;270692;314739
Calle 3931;576658;675495;546640;327275;145980;815165;112874;266041;311084
Calle 3932;584505;679575;547439;329706;143591;802800;111876;272057;312587
Calle 3933;587248;674872;544071;328910;147312;814008;115790;265971;313738
Calle 3934;585165;667796;546404;323975;141681;813952;112258;265978;316643
Calle 3935;601467;688244;550990;321533;142268;806407;113363;263076;317785
Calle 3936;584777;670835;545142;319987;144925;813942;110918;261760;321182
Calle 3937;592396;678730;562569;328191;141890;806380;112644;269574;308965
Calle 3938;587426;669544;542450;321790;144229;808793;112843;267727;309390
Calle 3939;593126;698968;562864;322589;146763;824081;111089;269918;310562
Calle 3940;586261;673392;569461;325375;144090;828408;110325;265590;311093
Calle 3941;580914;668585;572297;316439;146462;823566;112965;265996;305770
Calle 3942;579208;667574;554224;322230;144619;830119;111769;266506;319829
Calle 3943;590236;685388;551341;322256;145008;818233;112038;270900;314068
Calle 3944;585750;683116;562906;323621;141320;814919;113648;268601;314188
Calle 3945;582697;679244;558390;321935;144840;840538;109007;272105;317211
Calle 3946;573022;676423;559007;320962;144619;818777;111094;264615;318685
Calle 3947;581625;678094;546362;317446;143743;820216;110874;272286;308794
Calle 3948;598048;673893;554507;313775;146879;807309;113322;267873;319190
Calle 3949;583728;676846;543173;322401;142526;819196;109683;266614;313737
Calle 3950;581707;692983;541949;328012;145560;793814;114112;269313;308167
Calle 3951;593959;684291;551639;332381;141126;801672;111537;268367;315457
Calle 3952;584756;683500;546497;323729;142242;824616;110579;264537;307777
Calle 3953;591887;690562;560427;321351;145662;807203;113118;270244;317838
Calle 3954;585794;679827;556042;318041;145669;806422;111265;271877;319584
Calle 3955;579024;677257;557656;323489;142697;816843;111895;270269;314815
