Calle 3311;140860;166651;142829;78913;37252;204369;28478;69023;77862;36308
Calle 3312;150326;174446;135243;82128;36715;201682;27222;65415;81261;30891
Calle 3313;151032;173391;155601;79384;40283;186081;28747;67373;81539;38118
Calle 3314;149289;157922;144004;81602;33778;197910;27594;71516;76042;35437
Calle 3315;155314;175293;140163;86187;37137;217142;29615;66604;77199;37177
Calle 3316;147814;161944;140180;78479;35594;198084;29310;65775;81995;36572
Calle 3317;143976;168947;135254;80020;37138;205482;27939;70697;79836;41461
Calle 3318;144475;167412;150831;79428;34651;199568;28791;65390;76719;36094
Calle 3319;147696;168399;132221;69888;36176;204910;28312;69841;81307;35392
Calle 3320;146358;169200;137019;80580;37729;204449;25112;66249;80060;36151
Calle 3321;140735;172895;141740;83519;43490;194666;27091;61561;82665;33748
Calle 3322;154868;172446;146717;94059;35396;204036;28511;63720;80071;36295
Calle 3323;139154;155875;135837;79936;36436;212428;28375;67429;80041;33165
Calle 3324;148427;162639;147832;78750;35567;206424;24834;70736;80831;36628
Calle 3325;151741;174299;134025;81287;33875;197994;28885;65175;76994;38015
Calle 3326;154228;182314;139184;82326;36009;201658;28468;64754;77979;37183
Calle 3327;148167;151558;138630;79698;36959;202221;27504;68215;79355;35167
Calle 3328;165012;179605;131224;80452;36115;202954;29885;64023;76199;36424
Calle 3329;142554;167329;139194;83494;37100;200719;28800;64604;76624;37783
Calle 3330;158839;166245;137964;81299;37179;184058;28722;72934;79911;36760
Calle 3331;157099;157120;139335;80086;35133;205856;28447;73913;79820;36746
Calle 3332;154137;177224;139347;83824;36302;205367;28589;66250;84608;35543
Calle 3333;152617;167977;137855;84137;34605;211057;27693;67669;83276;36002
Calle 3334;143664;168865;126638;82828;34180;232480;28573;63606;78054;35533
Calle 3335;160858;175961;137714;80019;35541;210153;28412;67558;78386;36283
Calle 3336;145028;159405;136852;80386;36012;214429;27739;64115;77319;37074
Calle 3337;145630;176367;133910;79306;35467;195019;27190;66877;61233;35798
Calle 3338;143201;158750;154965;80819;36237;215461;29348;68904;80235;37574
Calle 3339;148755;183805;130144;82778;37027;191229;28043;64057;76474;37339
Calle 3340;147929;178890;125871;80709;35419;193739;27390;71784;81024;33731
Calle 3341;140952;169126;129809;79138;34215;202243;28011;66337;82107;33384
Calle 3342;148562;186028;101948;83314;34349;192707;28669;63199;75387;38529
Calle 3343;148406;138066;137210;84779;38862;193391;25984;66845;82302;39766
Calle 3344;139117;166706;141848;79114;35025;206850;28733;72176;79460;34515
Calle 3345;142491;184593;133481;81788;34932;208524;29105;65580;78890;38171
Calle 3346;141618;177570;141743;79814;35473;201179;27607;69042;75494;38782
Calle 3347;140960;177801;139060;80818;36806;218725;26708;61341;84548;36279
Calle 3348;142574;167567;143928;84970;34800;197935;27858;57345;79343;36545
Calle 3349;147025;168129;135902;80521;36459;203624;26843;72330;77641;33811
Calle 3350;154502;171980;141641;89282;36569;210778;27415;65844;80279;37010
Calle 3351;149378;172958;127034;78770;37730;187738;27894;69197;74149;35984
Calle 3352;150515;173058;129732;77462;36645;195033;27340;70360;81362;31775
Calle 3353;167681;172948;136282;77099;38315;201689;26611;67484;77083;35772
Calle 3354;145367;161345;138701;84555;36679;200840;30495;73433;81582;37410
Calle 3355;143189;168284;135305;80242;35858;163734;29412;68012;83484;36226
Calle 3356;147820;168095;145437;78472;36296;203447;28855;64313;82007;35209
Calle 3357;146380;172102;137282;82885;37678;207252;27271;67586;77808;35151
Calle 3358;144075;173210;135698;73924;35520;199844;28411;65156;84001;35885
Calle 3359;151621;165167;142725;80573;36583;201563;28788;66643;77669;37666
Calle 3360;146424;180789;134740;80956;37223;209995;27991;62434;80556;35420
Calle 3361;139139;174399;155155;81508;36229;218577;27999;69384;88531;35707
Calle 3362;145416;179462;148724;85993;35728;205543;27645;68517;76739;36610
Calle 3363;139734;175105;145848;83350;36158;223921;29285;66671;80315;35678
Calle 3364;151811;166378;142508;80798;37670;212154;29169;68143;74133;35961
Calle 3365;150248;169177;133658;78112;33407;206825;27399;67907;84202;36105
Calle 3366;140506;168362;131102;79808;36146;211720;28626;69184;78092;32987
Calle 3367;146373;161581;140219;77415;35517;195907;25293;63001;79993;36692
Calle 3368;148585;168051;141001;81155;36149;207329;28095;66067;74317;35177
Calle 3369;151953;163472;134109;78016;37582;187078;27699;66697;77327;35179
Calle 3370;141212;165820;139151;89738;37768;226056;28903;68833;79905;37087
Calle 3371;149967;168363;143131;76752;35163;196374;28305;60994;75946;37484
Calle 3372;144367;198148;136450;80923;35797;214008;28481;78081;81531;36532
Calle 3373;147795;158406;140130;81829;35756;198844;26435;69329;77217;36442
Calle 3374;140562;178718;135418;84275;37481;170677;28134;66016;83984;36183
Calle 3375;163289;165620;138654;78602;35794;207521;28060;75073;79533;37230
Calle 3376;139190;156589;139077;73351;35856;200104;27116;66348;77226;34956
Calle 3377;148702;168759;148474;80617;35315;204671;27726;70082;80628;33394
Calle 3378;149526;166967;136339;78855;34563;209500;28153;65659;78509;37096
Calle 3379;147463;163329;147079;79438;39147;206409;28414;66383;78065;35180
Calle 3380;145437;179376;141608;75165;34998;215943;28252;67184;76752;35552
Calle 3381;147754;167222;144538;79005;34117;196478;28287;66709;80798;36923
Calle 3382;147829;160639;135443;77905;34944;200889;28437;65938;74976;38425
Calle 3383;156190;167751;147626;81320;35438;220629;27643;66469;78217;36155
Calle 3384;144746;167047;139877;82895;36877;208349;28792;66687;88558;36392
Calle 3385;140221;152610;137698;73067;34921;203665;29285;72999;76896;36307
Calle 3386;144551;177828;144677;79857;33508;228277;29701;66194;76340;31706
Calle 3387;143872;162766;136480;82407;35350;202036;27714;73809;73370;34804
Calle 3388;135967;165594;133396;83026;32473;202525;27175;69384;75421;35608
Calle 3389;138397;162458;136122;77160;36647;192706;26791;62202;80987;35812
Calle 3390;134942;176012;141614;82446;37206;202397;28501;67857;85631;35355
Calle 3391;148071;188724;144854;78896;35573;203494;28816;68658;79712;35334
Calle 3392;145677;160304;146938;78908;36301;185823;30720;63984;80788;35800
Calle 3393;133586;174991;146273;82589;35660;202047;25838;68649;86496;33989
Calle 3394;136669;172164;135792;69644;37374;188331;28884;69075;81833;33937
Calle 3395;145089;167126;145740;83210;35744;195664;28287;63033;77247;33446
Calle 3396;145213;155832;139150;80590;37487;202859;28745;69852;76556;34111
Calle 3397;141446;167851;134778;78647;35114;202828;28536;65984;79097;35590
Calle 3398;138545;169194;134715;75637;37492;205389;27796;65147;80877;35885
Calle 3399;141645;170335;137045;83694;35598;210513;27613;62401;78235;38412
Calle 3400;155185;160696;129242;82874;36495;205100;28265;66806;90630;38171
Calle 3401;150085;159857;126328;81588;35462;209550;26789;71262;75758;37139
Calle 3402;147093;172889;135985;67277;36021;210987;27445;68922;79477;36308
Calle 3403;149023;178496;129243;86314;36696;219136;28331;71963;81721;36998
Calle 3404;130000;169958;130556;74740;38160;202181;29631;66810;78284;39440
Calle 3405;155382;172827;140751;82393;35675;201207;28618;63861;80144;34906
Calle 3406;150039;168579;135322;91728;36888;204844;25928;64715;77113;35453
Calle 3407;145508;168125;141057;78602;36631;198377;27848;68964;76351;36381
Calle 3408;139399;167574;128915;84613;36463;215096;29132;63955;78601;37567
Calle 3409;151729;175904;146853;83364;35656;209488;27678;65800;75912;38381
Calle 3410;129859;173325;147269;80329;36732;196094;26683;68037;74523;37924
Calle 3411;146297;172716;142198;79583;34159;205541;29598;63943;82910;40457
Calle 3412;149916;188919;137804;83007;35284;194848;28845;63969;76337;37418
Calle 3413;148782;159564;137418;81089;36733;201340;26085;64531;85517;36240
Calle 3414;140049;161312;141327;73374;36808;212858;28547;64763;76695;39108
Calle 3415;148328;166279;133648;81127;38183;201210;26623;68465;80584;38674
Calle 3416;149691;168024;115009;82825;30667;219986;29765;68574;78563;37785
Calle 3417;143549;178825;146750;86012;35001;219613;28271;67413;88056;36501
Calle 3418;143203;171602;138787;72432;36563;213253;27966;66899;77103;37094
Calle 3419;144301;166732;137384;80716;38364;207353;27194;63299;79186;34240
Calle 3420;143208;163391;141830;80663;34562;210155;27645;68721;79733;36601
Calle 3421;147629;153135;134905;82493;34762;177488;25240;66336;82351;35858
Calle 3422;150927;161009;135842;82081;37736;216900;26966;66942;82348;35601
Calle 3423;159070;182596;170342;79617;34325;211849;28309;74805;82414;37553
Calle 3424;150724;166247;142569;78190;36430;201635;27941;70978;70779;34514
Calle 3425;143590;170667;136878;79803;35776;204728;25817;75393;74703;36745
Calle 3426;140486;165467;142690;81646;35889;198658;27924;76517;82366;37726
Calle 3427;153393;178779;146256;76336;36216;211038;23253;74721;70663;33827
Calle 3428;143010;176436;132537;79603;38759;198716;27469;67806;82222;36129
Calle 3429;154305;171540;147266;77527;35748;204210;27206;69979;83186;35455
Calle 3430;150007;173693;127725;77481;37167;210934;28382;70979;76469;39581
Calle 3431;149889;170351;136426;79685;36113;208967;26757;64781;77745;40474
Calle 3432;147623;156896;156101;85630;33341;198275;27863;69869;76620;38435
Calle 3433;148813;173758;146965;79917;36716;194402;27244;67601;79422;35198
Calle 3434;161579;160683;131584;82014;36585;207614;27642;65635;76799;36792
Calle 3435;144722;160100;147158;78388;37309;199192;27389;66286;86979;36993
Calle 3436;149580;172374;136661;81079;36511;215930;29584;65807;85327;34012
Calle 3437;143307;173038;141765;85164;35857;242156;25839;67244;74262;36796
Calle 3438;137450;178786;136613;81276;37617;207578;28108;64894;76905;35351
Calle 3439;147637;161495;145507;80259;35613;213409;29116;62390;77698;34746
Calle 3440;136951;180738;142316;75977;35262;201833;28116;66574;78979;36305
Calle 3441;142856;168376;130304;81990;34487;209650;27666;71229;79922;33940
Calle 3442;155808;167604;133573;85495;35825;195754;27496;65128;79726;37139
Calle 3443;136591;160566;151563;81620;36347;197919;27963;67035;80104;40877
Calle 3444;147941;170297;137451;82502;35570;206214;30435;66777;77393;36787
Calle 3445;138732;171881;134282;81477;34201;198871;28479;63861;83648;35324
Calle 3446;148301;165250;135825;81287;36147;190113;29115;67055;76042;34829
Calle 3447;146922;170742;146073;71725;36689;193844;28544;68771;78567;35823
Calle 3448;153732;170025;131414;83986;35368;211979;28102;66508;79984;37919
Calle 3449;137013;175870;141121;81108;33350;203948;26791;68635;77233;34930
Calle 3450;146888;170211;150518;81852;36300;192107;29305;59236;78218;34034
Calle 3451;146723;166848;137361;75061;34564;171810;28019;73578;84553;34431
Calle 3452;148226;179421;137126;76288;33496;207333;29366;71653;77919;36020
Calle 3453;150329;169146;140703;80207;33553;216929;27875;60670;81593;37379
Calle 3454;131838;165271;133206;80548;37390;195013;29676;72123;80494;35178
Calle 3455;138396;178540;134469;84711;35426;203609;30140;67237;77406;36378
Calle 3456;148030;168889;124984;79653;36924;185431;27085;67836;78227;35650
Calle 3457;118939;161409;136748;77529;34185;191281;28049;69181;77627;35484
Calle 3458;158280;181797;135288;76036;35707;178030;27030;63380;79344;34996
Calle 3459;144625;204108;139407;79525;36072;195278;27784;68313;84873;36555
Calle 3460;143418;172752;146814;83165;33480;207491;27436;65644;77606;37142
Calle 3461;146291;171572;135914;81421;40761;207583;24732;70192;80644;34960
Calle 3462;140200;176523;138731;80521;34789;206958;29420;56697;78583;36314
Calle 3463;143790;163557;134250;76875;35909;215917;27793;67076;80830;35395
Calle 3464;146189;172500;137950;82734;37103;177486;28177;66782;75867;35240
Calle 3465;143673;168221;133676;80862;34454;206538;28550;65007;78630;36071
Calle 3466;141712;156446;133483;78429;37007;210592;28971;67801;73889;38864
Calle 3467;157950;168920;140119;83047;37369;202977;30001;64329;77269;35234
Calle 3468;142845;172506;135515;80338;36431;202766;30006;68562;79017;36683
Calle 3469;141593;175479;140535;80366;34932;200413;27653;63000;84944;34495
Calle 3470;136223;166918;136291;85956;35806;200386;28518;66014;77098;33225
Calle 3471;149614;167848;132183;82218;35911;198000;27905;65845;76653;37578
Calle 3472;142862;166722;154318;87574;35524;207247;28873;66204;77644;36487
Calle 3473;151054;164079;146177;80939;37374;199038;28361;67202;78278;36263
Calle 3474;147493;171874;133493;81377;37751;207057;29828;69534;75400;37647
Calle 3475;137319;169284;136303;75035;36267;188560;28333;73483;78875;37607
Calle 3476;134596;180828;133268;82148;34398;202259;29338;70181;78919;35320
Calle 3477;145335;147792;135828;79370;35553;216635;28842;63366;76142;36123
Calle 3478;142758;170377;137890;76550;36902;217484;27850;65000;79156;36726
Calle 3479;149632;159449;162285;78608;36625;216239;27860;65376;79445;33546
Calle 3480;148494;164639;136414;74672;37585;159205;27836;65514;77521;36576
Calle 3481;144217;170554;132635;75787;35251;173405;29047;65271;79614;38456
Calle 3482;146544;187743;136913;80755;34428;200496;26590;57564;80522;36015
Calle 3483;147053;172361;141959;75784;34572;202044;28610;69412;85280;34536
Calle 3484;155282;173226;154809;83805;38396;199238;28840;66946;77995;40110
Calle 3485;131282;163384;137151;84055;35499;198935;27708;66388;78586;36395
Calle 3486;153308;168293;137246;76608;36313;190923;29703;91660;75246;36058
Calle 3487;141736;171882;140125;78916;36132;198261;28452;64699;87044;35468
Calle 3488;145778;164098;143765;82116;35524;187877;26656;70310;85815;36546
Calle 3489;148938;169386;135810;93342;34982;204754;22965;65786;74642;33363
Calle 3490;146842;186659;139771;81846;36428;190591;27095;69295;68186;34374
Calle 3491;149078;183781;127356;81272;33722;193779;27843;69255;79353;36361
Calle 3492;149616;157971;131110;71180;35548;212784;29123;69862;74478;36072
Calle 3493;159079;166389;135096;84656;35510;217005;28208;70465;81486;35834
Calle 3494;140831;159066;131046;79162;36296;197191;30124;74132;85299;34160
Calle 3495;147135;171587;160097;81231;38736;211231;29967;71891;81950;37470
Calle 3496;144511;167189;128534;79639;36460;208812;29662;66812;76413;35290
Calle 3497;139428;168282;137269;80573;36915;197375;27941;69084;79275;36608
Calle 3498;146318;160999;137228;81295;35439;197960;27569;64046;78047;36264
Calle 3499;135660;161422;139666;77504;35068;194552;28008;68032;75423;34283
Calle 3500;154684;177710;146905;79090;35103;212793;26086;66859;78573;35589
Calle 3501;144578;168922;125300;80310;37352;198564;29558;65230;77458;34560
Calle 3502;148713;179324;139230;81526;35793;199780;29513;66151;90724;35564
Calle 3503;151746;166119;142879;79249;39189;211383;30387;70403;73130;38113
Calle 3504;149288;161645;136756;76624;35961;195263;28236;62842;74842;37088
Calle 3505;151491;166464;135754;72423;36142;201266;28553;61839;79202;38093
Calle 3506;140785;173857;141396;81535;37679;197483;29268;66395;83005;37290
Calle 3507;139048;170494;142587;81813;35991;211000;31175;66618;74660;35764
Calle 3508;151831;171863;146573;76625;40393;205957;27836;69193;75840;36466
Calle 3509;176529;163051;141227;71794;36163;208550;27406;65608;77363;37027
Calle 3510;148582;181248;130286;75155;37412;200940;26770;66880;82318;34957
Calle 3511;146843;167739;149863;84806;35527;194223;28571;66404;79408;34203
Calle 3512;147382;165754;147341;78974;35861;212918;26817;67067;78391;36968
Calle 3513;141381;183568;147222;82961;35473;206683;31487;57917;80459;35915
Calle 3514;147661;169931;132896;83642;34289;199368;26841;63741;79411;37190
Calle 3515;142700;174278;135942;81976;30196;202214;28223;66835;78092;34070
Calle 3516;130051;157272;140290;78290;36595;197741;25323;64841;78663;35099
Calle 3517;154088;170905;134587;82402;35162;208957;32089;65416;82553;35583
Calle 3518;146322;166808;124942;78595;35677;204585;27559;65645;78546;36248
Calle 3519;148256;166444;138686;84689;34712;207575;28179;64636;72822;36683
Calle 3520;145586;181862;135059;81554;35765;202724;27879;66291;75836;35539
Calle 3521;151007;174598;140156;80027;35690;211391;28982;67432;80476;36994
Calle 3522;139538;176920;139016;77894;38323;205493;26913;65669;79516;34930
Calle 3523;145863;170758;128130;82973;37747;197319;27131;68216;77913;33894
Calle 3524;148623;177734;136497;80447;35860;210800;28739;66886;85517;36102
Calle 3525;140197;172712;138208;80221;35408;204016;27739;73053;74562;36048
Calle 3526;172443;168076;135958;80690;35225;202918;29840;68089;71597;35533
Calle 3527;145225;135066;141859;79780;39230;175752;26704;68038;78898;37353
Calle 3528;142105;168404;120540;79519;33884;215723;30168;68478;75625;39954
Calle 3529;143947;172592;142510;77753;35700;194592;28441;67566;77893;37112
Calle 3530;145839;170523;143515;87688;36991;209879;29748;69081;74029;35559
Calle 3531;154470;160920;132575;80313;36796;204682;27477;67083;77198;37269
Calle 3532;147386;170245;130830;81289;35511;195284;28348;64468;77116;35921
Calle 3533;143466;165208;140105;87403;37676;211574;28075;66878;71743;36038
Calle 3534;147098;149579;142101;78233;37554;201380;29311;65775;79790;37784
Calle 3535;139683;167635;138158;78879;38193;204804;27435;70798;75874;36404
Calle 3536;139257;170601;144259;83237;36306;203718;27917;67079;78168;36707
Calle 3537;149930;179457;138389;80666;34336;204992;27360;70995;82232;33575
Calle 3538;151142;164670;134727;80864;35779;191131;27967;67231;83397;37210
Calle 3539;148778;168690;140295;77564;36447;205771;29527;70059;85543;36217
Calle 3540;149543;160027;141313;79751;33892;200428;28756;63518;77915;34730
Calle 3541;146063;172930;126077;75890;34663;201246;26488;66369;73113;37737
Calle 3542;147483;164910;135551;78910;35825;194615;27908;65348;82171;36836
Calle 3543;147569;172489;138897;77971;41010;201234;27729;70602;75316;39673
Calle 3544;156384;172541;141370;80205;37519;217095;27687;66890;77975;35223
Calle 3545;143636;178753;128926;84825;36155;204264;28127;63655;74096;36960
Calle 3546;153069;166877;145439;80493;33735;217117;28389;70187;74167;36225
Calle 3547;144531;172756;142083;83349;37075;211197;29252;66838;74489;33568
Calle 3548;147514;172375;134636;78792;38221;205318;27742;68638;71123;37397
Calle 3549;143549;173245;138541;83084;36290;194414;27345;66764;80165;35156
Calle 3550;145106;161958;142164;80327;35816;194732;29088;65138;81663;35509
Calle 3551;142892;156452;118216;74747;35095;215376;27401;67522;80295;37089
Calle 3552;143264;160536;142152;81786;33361;213999;27153;65319;72462;37979
Calle 3553;154755;169642;144969;80755;35775;197436;28750;65517;76761;37027
Calle 3554;144140;166013;152281;74281;36798;203311;27114;70948;81094;35449
Calle 3555;137217;167725;142670;89102;34667;194179;32375;68621;92227;36574
Calle 3556;147634;166709;118041;80464;36042;206026;28868;64690;75908;36416
Calle 3557;155819;167444;137567;82069;37035;198335;28070;60641;84294;35868
Calle 3558;134662;169916;143045;82987;37215;205966;27611;70180;76946;35743
Calle 3559;144511;166210;141112;79791;34819;216166;28082;66205;87401;35942
Calle 3560;156208;174958;138441;79403;35984;208777;28717;67224;74257;35965
Calle 3561;147220;166340;138968;82317;37464;206776;27136;66364;68926;36836
Calle 3562;143488;164563;138699;84989;35552;194916;28800;63457;81797;37218
Calle 3563;149503;166515;135929;76371;37127;215291;28766;68359;79818;35999
Calle 3564;148084;168964;134081;75370;33860;206513;29482;69001;76786;35597
Calle 3565;135695;172667;134454;81810;35557;209415;29221;67609;81741;37864
Calle 3566;142007;169551;118520;86083;35914;207606;28193;74123;77720;36358
Calle 3567;136693;169492;132021;79171;36423;200301;27296;64333;77669;33888
Calle 3568;142627;170106;139901;82057;33881;197358;28038;65235;69469;34108
Calle 3569;150214;173107;130085;78018;35986;191853;27502;64093;79518;39316
Calle 3570;151473;170436;143573;86649;36704;191608;26471;69963;80130;39327
Calle 3571;148490;177953;137535;78450;32212;203378;28226;66452;82399;37162
Calle 3572;142759;167086;139337;83819;32633;204416;26735;68810;79097;33972
Calle 3573;149209;168871;140217;81023;36340;203472;29264;67162;81817;33133
Calle 3574;148863;171364;137224;77971;35404;208275;27202;66457;80556;36706
Calle 3575;157748;181554;143264;85505;35349;198837;27597;72045;78223;36527
Calle 3576;140464;169844;133728;83498;35298;194739;27428;67514;75125;37156
Calle 3577;149390;174298;128582;82020;35337;189396;30028;74414;80730;36400
Calle 3578;143977;161572;139098;77246;36451;205344;28347;71326;77942;34882
Calle 3579;139619;164484;140947;79851;30675;197407;28821;67677;79374;37302
Calle 3580;138408;170539;134845;77523;37748;202887;27527;69560;79148;37218
Calle 3581;145273;184298;140583;81656;35328;204690;28994;67276;79972;36366
Calle 3582;146078;175189;140567;82195;38114;219849;28868;67647;79138;34690
Calle 3583;153931;165800;138414;82604;33750;212342;28176;66543;81434;34489
Calle 3584;141882;167740;139371;81497;36088;205497;29545;69219;79077;35781
Calle 3585;154108;167419;147870;78037;39596;201541;27133;63677;79413;36202
Calle 3586;143383;167179;138664;84591;34315;221400;27044;67040;78872;37544
Calle 3587;157556;160995;142421;81800;37153;211197;27969;64925;78823;36563
Calle 3588;156399;165621;130517;84182;38613;203440;27852;63728;80950;37736
Calle 3589;158423;171698;132003;87964;39018;219032;26708;67358;75812;35551
Calle 3590;138453;169075;146412;80520;36493;198250;29172;68852;82739;33483
Calle 3591;148226;155862;139011;75353;37030;191335;26785;68722;81850;35358
Calle 3592;147740;158958;128121;81787;36627;208924;27683;65706;78752;35842
Calle 3593;139438;161179;130561;81341;33170;203929;30335;63926;84249;37277
Calle 3594;159711;176242;145263;77684;34856;203863;28488;67506;86300;34968
Calle 3595;147032;175710;133200;73248;37337;199468;28143;66764;75296;34742
Calle 3596;144202;185605;160304;78496;34041;198192;29002;69815;73603;35885
Calle 3597;147201;175396;138233;76096;39946;186869;30170;67802;73610;34625
Calle 3598;134860;175897;141962;77498;34473;187226;28307;62625;82823;35849
Calle 3599;147236;168067;130581;86631;36272;206901;28320;67683;82840;36629
Calle 3600;143592;167848;131806;81217;33884;213473;27220;64406;75534;41556
Calle 3601;145755;163505;134655;67133;40677;202347;22506;67662;75289;36447
Calle 3602;150332;174678;134057;79659;35689;175490;25814;74588;86586;35848
Calle 3603;147394;186667;130128;79196;34306;214347;27891;69322;85025;34646
Calle 3604;152508;169897;134660;83596;34054;198482;27632;61988;76787;35846
Calle 3605;152208;172976;141035;77155;39379;203990;28414;67998;70725;36389
Calle 3606;144989;173412;141879;77235;36147;180210;28757;69448;78733;33986
Calle 3607;143088;168614;147108;76571;34731;206611;27640;65888;79515;37161
Calle 3608;138882;176581;138870;84190;36147;204397;26806;69606;76940;36709
Calle 3609;145728;171297;134812;76966;36453;203096;29095;64382;78648;36971
Calle 3610;143945;184452;130397;84128;35950;208088;28809;67058;78067;34795
Calle 3611;135196;168973;137160;81115;38640;202977;27102;63658;74574;34786
Calle 3612;141288;182445;146618;80842;36379;204143;27892;65158;71119;36588
Calle 3613;138413;167261;138263;85908;34178;205972;25931;68209;78707;37830
Calle 3614;143470;162532;138510;84258;36146;215267;27589;68254;79600;38057
Calle 3615;162431;169139;129172;78000;36681;243905;27365;58108;83422;36551
Calle 3616;150227;165669;141406;81724;37785;201653;26049;68226;75579;34021
Calle 3617;151641;174983;137433;80862;36757;182506;27379;66605;73446;36779
Calle 3618;134567;155172;133117;79215;25991;204628;27814;71293;73370;39802
Calle 3619;139782;167782;144640;84460;36516;209480;26772;63802;77464;35765
Calle 3620;145652;174070;135806;76317;35673;197217;27424;64473;74774;35692
Calle 3621;150318;163881;134192;91494;35918;199698;29311;65364;82242;34569
Calle 3622;149647;166165;157249;81724;37686;195978;28450;65611;84578;35662
Calle 3623;149972;173439;136397;83300;34192;213232;26710;65327;77272;33756
Calle 3624;134661;154836;137794;81886;36575;224655;27550;64816;75635;35805
Calle 3625;128954;178222;132580;78555;36631;199675;28303;67101;75965;37326
Calle 3626;150334;181705;140288;81872;37052;197791;27658;65882;76777;37047
Calle 3627;139077;169969;137147;80297;36116;206434;25560;58826;75156;35042
Calle 3628;148123;174648;135943;89357;34431;200870;27477;61351;81325;36482
Calle 3629;142387;175148;132426;76507;28672;201469;29248;72247;77321;33951
Calle 3630;145578;168569;134550;80517;34442;174614;30090;64901;82310;36687
Calle 3631;139513;164809;135354;83018;36195;216925;27200;65343;77621;43251
Calle 3632;146728;170724;131961;81967;35655;208450;28807;65353;76176;43199
Calle 3633;143415;193954;135598;76325;36529;210735;29082;74937;76796;36494
Calle 3634;145546;174731;140969;79619;36058;200347;26543;64727;73136;35744
Calle 3635;151584;171272;144895;84671;37390;185195;28083;66062;78437;37769
Calle 3636;153347;156220;149521;81873;35382;200035;26822;69524;79851;35802
Calle 3637;143450;164272;139192;81214;35472;222336;28293;69088;79192;37292
Calle 3638;144683;173896;151019;78439;38257;205821;29195;66181;80231;36226
Calle 3639;143145;169458;136114;77519;37167;207418;27581;68214;78213;34452
Calle 3640;169551;167173;139556;80462;30485;194863;27922;67132;87250;35854
Calle 3641;153659;172277;136583;81071;37841;196960;28269;67875;80279;35812
Calle 3642;148719;167677;139578;88795;34371;204742;29007;66434;75312;35665
Calle 3643;140359;168225;139611;84268;26019;217165;27605;64522;75737;37759
Calle 3644;146309;163535;138362;83024;36677;203073;26759;67391;82810;36970
Calle 3645;147059;151427;135066;81593;36066;199601;27140;65043;81002;33108
Calle 3646;151813;160901;147650;83431;35978;195879;27427;55882;78511;38243
Calle 3647;130359;165054;131443;79436;44595;211405;31036;73676;78204;35219
Calle 3648;151892;168155;130147;82511;35431;188970;26898;66424;74908;36702
Calle 3649;142851;161498;135630;77835;36106;193440;27139;65004;83256;35765
Calle 3650;151739;171069;144913;84117;36162;211370;27243;64538;77607;35679
Calle 3651;147809;182208;135143;81752;36403;184518;27530;73557;89287;36980
Calle 3652;139887;176025;134475;81520;33959;211695;26818;65319;84658;34719
Calle 3653;144069;165501;138556;79409;36129;195740;28307;67825;78778;35438
Calle 3654;147521;175338;139211;84150;36859;199612;27546;66864;82509;37809
Calle 3655;149646;175755;136215;84165;36221;209664;27708;65529;80292;34415
Calle 3656;120354;173845;144525;79950;34651;213571;28241;65579;80699;35923
Calle 3657;142309;169991;136461;82320;35928;213500;27114;63995;79741;35662
Calle 3658;144195;183634;134085;80574;38831;214244;27436;63978;76412;35143
Calle 3659;147135;174129;139445;85282;37438;201303;27387;65830;81006;35477
Calle 3660;143905;180126;139663;77761;38069;195419;28169;66823;80670;36389
Calle 3661;153015;163303;144769;82886;35214;186351;28654;60370;83614;35193
Calle 3662;147531;274995;135921;85182;34773;211645;26774;73098;76226;43356
Calle 3663;137274;167032;139570;78763;35128;208950;27978;68182;78965;38938
Calle 3664;144652;164138;138719;88259;35640;197250;28574;68605;78156;37437
Calle 3665;148627;146109;159477;81062;35032;222695;27424;67268;76625;35556
Calle 3666;143116;180454;134945;82516;36544;213949;28421;63504;80145;36569
Calle 3667;120788;174046;131222;85273;36393;209155;27474;60198;76954;35615
Calle 3668;151785;176602;127449;74634;34523;211989;29482;66137;81317;37516
Calle 3669;141666;181204;135267;81542;35474;196865;29212;69256;77347;36734
Calle 3670;154632;161842;136495;78181;38179;192987;28761;69441;80939;34854
Calle 3671;151460;157593;138804;79743;37908;206328;25820;66692;82136;35186
Calle 3672;145873;170562;134809;83452;35038;201220;29309;65222;81396;37641
Calle 3673;148620;172249;143226;74526;33648;203890;28795;69181;80132;37895
Calle 3674;146454;171655;135495;73388;36148;195792;26314;71362;81269;34540
Calle 3675;148269;171100;139082;82431;35901;205075;30206;63230;78062;37035
Calle 3676;145730;177934;129162;81266;31441;202584;28869;63217;81595;35607
Calle 3677;155270;175741;146313;75978;39645;222801;27312;62345;82883;34932
Calle 3678;151671;167284;122666;79571;36338;209913;26317;65198;80403;35778
Calle 3679;149226;183312;139224;81578;38664;204685;29356;68390;83273;37327
Calle 3680;145222;172507;142514;83055;35432;209160;25699;65502;76188;37957
Calle 3681;138279;151165;139406;77112;35331;225856;26151;65798;78731;36034
Calle 3682;163067;166129;138087;64650;34144;205235;30001;63457;77331;35273
Calle 3683;147646;172972;146763;82536;34169;238393;28374;64027;81293;35585
Calle 3684;143992;167600;134299;72298;39480;211247;27110;64782;79219;38571
Calle 3685;152114;172290;143156;80426;36493;190767;24253;58763;79516;36664
Calle 3686;164331;169587;141003;84450;37595;205893;28312;64486;73540;36029
Calle 3687;132789;167402;132600;75712;32063;207899;29172;65265;75277;36824
Calle 3688;132778;171974;136828;82326;34582;195452;31016;64626;77825;36720
